name,address,city_hint,phone,website,rating,reviews,google_maps,source_file
Olaf Sander,Wilhelmsbader Str. 17,frankfurt2,06181 441605,http://www.tierarzt-sander.de/,4.6,(372),https://www.google.com/maps/place/Olaf+Sander/data=!4m7!3m6!1s0x47bd10e27231a243:0xe2bb56b696a3e267!8m2!3d50.1352287!4d8.8524089!16s%2Fg%2F11bzyq9n_y!19sChIJQ6IxcuIQvUcRZ-KjlrZWu-I?authuser=0&hl=en&rclk=1,frankfurt2.csv
PETCARGO GmbH,"458, Airportring (Cargo City Nord), Tor 26",frankfurt2,069 64350075,http://www.pet-cargo.de/,4.9,(104),https://www.google.com/maps/place/PETCARGO+GmbH/data=!4m7!3m6!1s0x47bd75a76d683adf:0x9d2e75b80cb90e24!8m2!3d50.0411291!4d8.536025!16s%2Fg%2F11pdptg_zv!19sChIJ3zpobad1vUcRJA65DLh1Lp0?authuser=0&hl=en&rclk=1,frankfurt2.csv
Riedel Ulf Dr. med. vet.,Grempstraße 28,frankfurt2,069 7075521,http://www.uriedelvet.de/,4.5,(389),https://www.google.com/maps/place/Riedel+Ulf+Dr.+med.+vet./data=!4m7!3m6!1s0x47bd096c0088d2c7:0x34c04a3427bc5f76!8m2!3d50.125189!4d8.638869!16s%2Fg%2F1tk9pwvq!19sChIJx9KIAGwJvUcRdl-8JzRKwDQ?authuser=0&hl=en&rclk=1,frankfurt2.csv
Schubert Walter Dr. med. Vet. practicing veterinarian,Keplerstraße 32A,frankfurt2,069 557023,https://haustierarzt.info/,4.3,(154),https://www.google.com/maps/place/Schubert+Walter+Dr.+med.+Vet.+practicing+veterinarian/data=!4m7!3m6!1s0x47bd0eb456b40001:0x9f479e2fe71d2035!8m2!3d50.1254693!4d8.683128!16s%2Fg%2F11c1p738pc!19sChIJAQC0VrQOvUcRNSAd5y-eR58?authuser=0&hl=en&rclk=1,frankfurt2.csv
Struwwelpeter-Apotheke,,frankfurt2,069 1338440,https://www.struwwelpeter-apotheke-hauptwache-frankfurt.de/,3.8,(95),https://www.google.com/maps/place/Struwwelpeter-Apotheke/data=!4m7!3m6!1s0x47bd0eaefe6ff0e7:0xb5fa8a51852fb8e5!8m2!3d50.1137454!4d8.6784136!16s%2Fg%2F1tgjkdk0!19sChIJ5_Bv_q4OvUcR5bgvhVGK-rU?authuser=0&hl=en&rclk=1,frankfurt2.csv
"Tierarzt Höch Frankfurt Eckenheim, Tierarztpraxis Dr. Maike Höch",Eckenheimer Landstraße 340,frankfurt2,069 90548010,https://www.dr-hoech.de/,4.8,(251),"https://www.google.com/maps/place/Tierarzt+H%C3%B6ch+Frankfurt+Eckenheim,+Tierarztpraxis+Dr.+Maike+H%C3%B6ch/data=!4m7!3m6!1s0x47bd0f2a92dfff95:0xba18e962c97f1557!8m2!3d50.1488927!4d8.6813221!16s%2Fg%2F1tjt11c0!19sChIJlf_fkioPvUcRVxV_yWLpGLo?authuser=0&hl=en&rclk=1",frankfurt2.csv
Tierarztpraxis Dagmar Vegner. Tierarztpraxis Hofheim.,Marbodstraße 25,frankfurt2,06192 6304,http://www.tierarztpraxis-hofheim.de/,4.7,(182),https://www.google.com/maps/place/Tierarztpraxis+Dagmar+Vegner.+Tierarztpraxis+Hofheim./data=!4m7!3m6!1s0x47bda225f5c1d8a1:0x5f7a738b9b2c2f0f!8m2!3d50.0725612!4d8.4365506!16s%2Fg%2F1tplpff4!19sChIJodjB9SWivUcRDy8sm4tzel8?authuser=0&hl=en&rclk=1,frankfurt2.csv
Tierarztpraxis Dr. Ute Hechler,Zwerggasse 3,frankfurt2,06105 273837,http://www.tierarztpraxis-hechler.de/,4.7,(117),https://www.google.com/maps/place/Tierarztpraxis+Dr.+Ute+Hechler/data=!4m7!3m6!1s0x47bd75b46de0ebff:0xee4651ae5b49020e!8m2!3d49.9743752!4d8.5681615!16s%2Fg%2F1tjjnhct!19sChIJ_-vgbbR1vUcRDgJJW65RRu4?authuser=0&hl=en&rclk=1,frankfurt2.csv
Tierarztpraxis F-Nieder-Eschbach,Berner Str. 50,frankfurt2,0160 97789954,http://www.vet-ne.de/,4.8,(40),https://www.google.com/maps/place/Tierarztpraxis+F-Nieder-Eschbach/data=!4m7!3m6!1s0x47bd094bf193938d:0x1f31f7a75e5a8185!8m2!3d50.194435!4d8.655711!16s%2Fg%2F11fqt2ycjm!19sChIJjZOT8UsJvUcRhYFaXqf3MR8?authuser=0&hl=en&rclk=1,frankfurt2.csv
Tierarztpraxis Frankfurt - Dr. Kirschbaum,Wittelsbacherallee 112,frankfurt2,069 498366,http://www.kirschbaum-ffm.de/,4.3,(256),https://www.google.com/maps/place/Tierarztpraxis+Frankfurt+-+Dr.+Kirschbaum/data=!4m7!3m6!1s0x417313a46d1e2a63:0x2d0558dfdccd269e!8m2!3d50.1226932!4d8.7117938!16s%2Fg%2F1tgprr1w!19sChIJYyoebaQTc0ERnibN3N9YBS0?authuser=0&hl=en&rclk=1,frankfurt2.csv
"Tierarztpraxis Langen, Tierärztin Vera Bouchard",Triftstraße 20,frankfurt2,06103 23703,http://www.tierarztpraxis-langen.de/,4.8,(108),"https://www.google.com/maps/place/Tierarztpraxis+Langen,+Tier%C3%A4rztin+Vera+Bouchard/data=!4m7!3m6!1s0x47bd730c3b3cd9db:0xa10b4e782784df8c!8m2!3d49.9934563!4d8.6538445!16s%2Fg%2F1tgprr6y!19sChIJ29k8OwxzvUcRjN-EJ3hOC6E?authuser=0&hl=en&rclk=1",frankfurt2.csv
Tierarztpraxis Main-Taunus,An d. Schwarzbachmühle 14,frankfurt2,069 66113733,http://www.main-taunus-vet.de/,4.7,(176),https://www.google.com/maps/place/Tierarztpraxis+Main-Taunus/data=!4m7!3m6!1s0x47bd0a4d094744fd:0x11db2c41e36b7e29!8m2!3d50.0827648!4d8.6030016!16s%2Fg%2F11hb2hnwn0!19sChIJ_URHCU0KvUcRKX5r40Es2xE?authuser=0&hl=en&rclk=1,frankfurt2.csv
Tierarztpraxis MainVet,Arnoldshainer Str. 14,frankfurt2,069 74308034,http://www.mainvet.de/,4.4,(86),https://www.google.com/maps/place/Tierarztpraxis+MainVet/data=!4m7!3m6!1s0x47bd099a1c039d6f:0xadb89f36ba81e622!8m2!3d50.1270439!4d8.6075742!16s%2Fg%2F11b6jh6b66!19sChIJb50DHJoJvUcRIuaBujafuK0?authuser=0&hl=en&rclk=1,frankfurt2.csv
Tierarztpraxis Rüsselsheim,3 Walter-Flex-Straße,frankfurt2,06142 62053,https://www.google.com/aclk?sa=L&ai=DChsSEwi2lrCelNmRAxVhmYMHHUZxLqsYACICCAEQARoCZWY&co=1&ase=2&gclid=CjwKCAiA3rPKBhBZEiwAhPNFQDUAFOV_Fms3gGOkxmdeRLiWaXcxO_NDMu86PRonrg7ThOrH91-6YRoCEwsQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_0X6U56ov8csT-_eoIk9ZvymzTPcg&adurl&q&ctype=99&nis=6,5.0,(3),https://www.google.com/maps/place/Tierarztpraxis+R%C3%BCsselsheim/data=!4m7!3m6!1s0x8229253cc9b3a0af:0x989141cca60c38b2!8m2!3d49.989275!4d8.427364!16s%2Fg%2F11mrwy8bl2!19sChIJr6CzyTwlKYIRsjgMpsxBkZg?authuser=0&hl=en&rclk=1,frankfurt2.csv
Tierarztpraxis Rüsselsheim,3 Walter-Flex-Straße,frankfurt2,06142 62053,https://www.google.com/aclk?sa=L&ai=DChsSEwiU5p-glNmRAxV6pYMHHaXcNTMYACICCAEQARoCZWY&co=1&ase=2&gclid=CjwKCAiA3rPKBhBZEiwAhPNFQHbwG-IGEc2C1tUQlJkgfm64kWHtysACJrV1O9CUNSLAc8uhhtOgCBoC4lAQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_3wpeNDaYacgH2BqG9d6b3IzL9-1g&adurl&q&ctype=99&nis=6,5.0,(3),https://www.google.com/maps/place/Tierarztpraxis+R%C3%BCsselsheim/data=!4m7!3m6!1s0x8229253cc9b3a0af:0x989141cca60c38b2!8m2!3d49.989275!4d8.427364!16s%2Fg%2F11mrwy8bl2!19sChIJr6CzyTwlKYIRsjgMpsxBkZg?authuser=0&hl=en&rclk=1,frankfurt2.csv
Tierarztpraxis Sandra Meyer,Frankfurter Landstraße 170,frankfurt2,06172 44090,http://www.sandra-meyer.de/,4.7,(247),https://www.google.com/maps/place/Tierarztpraxis+Sandra+Meyer/data=!4m7!3m6!1s0x47bd07b135dbc533:0x2c70b25487b5ce81!8m2!3d50.2199394!4d8.6461611!16s%2Fg%2F1tj7_2bt!19sChIJM8XbNbEHvUcRgc61h1SycCw?authuser=0&hl=en&rclk=1,frankfurt2.csv
Tierarztpraxis Schwanheim,Wilhelm-Kobelt-Straße 1,frankfurt2,069 35353564,http://www.tierarzt-schwanheim.de/,4.7,(288),https://www.google.com/maps/place/Tierarztpraxis+Schwanheim/data=!4m7!3m6!1s0x4173149216601da3:0x4ed171f1c37ae85e!8m2!3d50.0866211!4d8.5852349!16s%2Fg%2F1w0j39l7!19sChIJox1gFpIUc0ERXuh6w_Fx0U4?authuser=0&hl=en&rclk=1,frankfurt2.csv
Tierarztpraxis Vet Puls Frankfurt,Eschersheimer Landstraße 417-419,frankfurt2,069 95115555,https://frankfurt.vetpuls.de/,4.8,(209),https://www.google.com/maps/place/Tierarztpraxis+Vet+Puls+Frankfurt/data=!4m7!3m6!1s0x4173124719a8e983:0x2402c72ec94e77cb!8m2!3d50.14688!4d8.66678!16s%2Fg%2F1tjkdxt4!19sChIJg-moGUcSc0ERy3dOyS7HAiQ?authuser=0&hl=en&rclk=1,frankfurt2.csv
Tierklinik Kalbach - Fachklinik für Kleintiere Frankfurt,Max-Holder-Straße 37,frankfurt2,069 300651550,http://www.tierklinik-kalbach.de/,4.3,"(1,848)",https://www.google.com/maps/place/Tierklinik+Kalbach+-+Fachklinik+f%C3%BCr+Kleintiere+Frankfurt/data=!4m7!3m6!1s0x47bd0882d54c5e7b:0x1861507ac7945292!8m2!3d50.1919595!4d8.6449689!16s%2Fg%2F1ptw6953z!19sChIJe15M1YIIvUcRklKUx3pQYRg?authuser=0&hl=en&rclk=1,frankfurt2.csv
Tierärzte Partnerschaft Dr. Olaf Hattenhauer & Valerie Flach,Karl-Hermann-Flach-Straße 36,frankfurt2,06171 5031827,http://www.tierarzt-oberursel.de/,4.8,(183),https://www.google.com/maps/place/Tier%C3%A4rzte+Partnerschaft+Dr.+Olaf+Hattenhauer+%26+Valerie+Flach/data=!4m7!3m6!1s0x47bd07f9b7a2ef2b:0xae8f433e0cd10446!8m2!3d50.2048961!4d8.5944692!16s%2Fg%2F1tcx0n35!19sChIJK--it_kHvUcRRgTRDD5Dj64?authuser=0&hl=en&rclk=1,frankfurt2.csv
Tierärztliche Klinik Für Kleintiere,Juliusstraße 12,frankfurt2,069 97074955,http://www.tierklinik-bockenheim.de/,3.3,(7),https://www.google.com/maps/place/Tier%C3%A4rztliche+Klinik+F%C3%BCr+Kleintiere/data=!4m7!3m6!1s0x47bd0969e186aaab:0xdaf34a78c4f3d0ec!8m2!3d50.1235577!4d8.6448334!16s%2Fg%2F11h5505rfz!19sChIJq6qG4WkJvUcR7NDzxHhK89o?authuser=0&hl=en&rclk=1,frankfurt2.csv
Tierärztliches Augenzentrum Frankfurt-Kalbach Sixta Wellen & Dr. Andrea Schieszler,Max-Holder-Straße 37,frankfurt2,069 50982927,http://www.tierauge.com/,4.7,(229),https://www.google.com/maps/place/Tier%C3%A4rztliches+Augenzentrum+Frankfurt-Kalbach+Sixta+Wellen+%26+Dr.+Andrea+Schieszler/data=!4m7!3m6!1s0x47bd0882608d084f:0x9c82f34f545470e0!8m2!3d50.1919304!4d8.644907!16s%2Fg%2F11bzynh0g9!19sChIJTwiNYIIIvUcR4HBUVE_zgpw?authuser=0&hl=en&rclk=1,frankfurt2.csv
Tierärztliches Orthopädie Team Frankfurt,Golfstraße 25,frankfurt2,069 66165656,http://www.tierorthopaedie-frankfurt.de/de/kontakt/praxisgebiet.html,4.7,(57),https://www.google.com/maps/place/Tier%C3%A4rztliches+Orthop%C3%A4die+Team+Frankfurt/data=!4m7!3m6!1s0x47bd0b84c9aba27d:0xce5d10d687602dc3!8m2!3d50.0743!4d8.64364!16s%2Fg%2F11gjmsgk5k!19sChIJfaKryYQLvUcRwy1gh9YQXc4?authuser=0&hl=en&rclk=1,frankfurt2.csv
Veterinary practice Andrea Reinhardt Bad Soden,Zum Quellenpark 6,frankfurt2,06196 28887,http://www.tierarzt-badsoden.de/,4.8,(300),https://www.google.com/maps/place/Veterinary+practice+Andrea+Reinhardt+Bad+Soden/data=!4m7!3m6!1s0x47bda6e95d116093:0x908995614ba0b1e4!8m2!3d50.1443915!4d8.4998918!16s%2Fg%2F1hm6790c5!19sChIJk2ARXemmvUcR5LGgS2GViZA?authuser=0&hl=en&rclk=1,frankfurt2.csv
Vetmobil Dr. Lizcano - Mobiler Tierarzt in Frankfurt,,frankfurt2,069 95191605,http://www.vetmobil-ffm.de/,4.7,(81),https://www.google.com/maps/place/Vetmobil+Dr.+Lizcano+-+Mobiler+Tierarzt+in+Frankfurt/data=!4m7!3m6!1s0x47bd08dbf96c8185:0x2d287ba26fc16213!8m2!3d50.1446526!4d8.6480643!16s%2Fg%2F11dfgj1935!19sChIJhYFs-dsIvUcRE2LBb6J7KC0?authuser=0&hl=en&rclk=1,frankfurt2.csv
ANIMAL MRI / BERLIN-CT CENTER,Reinhardtstraße 25,google,0170 9500270,https://www.vet-tomopet.de/,5.0,(9),https://www.google.com/maps/place/ANIMAL+MRI+%2F+BERLIN-CT+CENTER/data=!4m7!3m6!1s0x47a851c1ef1d6d97:0x30b6973757934b31!8m2!3d52.522981!4d13.383286!16s%2Fg%2F11bw3_y33j!19sChIJl20d78FRqEcRMUuTVzeXtjA?authuser=0&hl=en&rclk=1,google (1).csv
ANIMAL MRI / BERLIN-CT CENTER,Reinhardtstraße 25,google,0170 9500270,https://www.vet-tomopet.de/,5.0,(9),https://www.google.com/maps/place/ANIMAL+MRI+%2F+BERLIN-CT+CENTER/data=!4m7!3m6!1s0x47a851c1ef1d6d97:0x30b6973757934b31!8m2!3d52.522981!4d13.383286!16s%2Fg%2F11bw3_y33j!19sChIJl20d78FRqEcRMUuTVzeXtjA?authuser=0&hl=en&rclk=1,google.csv
Alt-stralau 34-37,Alt-Stralau 34,google,,,,,https://www.google.com/maps/place/Alt-stralau+34-37/data=!4m7!3m6!1s0x47a84f007038f927:0xa7f9b704830108e1!8m2!3d52.4929229!4d13.4761434!16s%2Fg%2F11yfgf3b1b!19sChIJJ_k4cABPqEcR4QgBgwS3-ac?authuser=0&hl=en&rclk=1,google (1).csv
Animal Docs,Waldstraße 1,google,030 92213380,http://animal-docs.de/,4.5,(134),https://www.google.com/maps/place/Animal+Docs/data=!4m7!3m6!1s0x47a853f45f67d8e7:0x50452585c39732b1!8m2!3d52.5756325!4d13.3318358!16s%2Fg%2F1tdxv13m!19sChIJ59hnX_RTqEcRsTKXw4UlRVA?authuser=0&hl=en&rclk=1,google.csv
Anne-Dörte Ferencz,Elberfelder Str. 3,google,030 39889278,http://www.tierarztpraxis-moabit.de/,4.8,(105),https://www.google.com/maps/place/Anne-D%C3%B6rte+Ferencz/data=!4m7!3m6!1s0x47a8510c267838b1:0x1e09362aa8274b84!8m2!3d52.5241476!4d13.3360137!16s%2Fg%2F1tcztzqq!19sChIJsTh4JgxRqEcRhEsnqCo2CR4?authuser=0&hl=en&rclk=1,google (1).csv
BerlinVets- Zentrum für Kleintiermedizin Adam und Lehmann GbR,Frankfurter Allee 213-217,google,030 50178500,https://www.berlinvets.de/,4.6,(25),https://www.google.com/maps/place/BerlinVets-+Zentrum+f%C3%BCr+Kleintiermedizin+Adam+und+Lehmann+GbR/data=!4m7!3m6!1s0x47a84f2090d3be2d:0xd6fcfbd3041d44c9!8m2!3d52.5121659!4d13.4929049!16s%2Fg%2F11m78wrwhm!19sChIJLb7TkCBPqEcRyUQdBNP7_NY?authuser=0&hl=en&rclk=1,google.csv
Berliner Tierdroschke,Lübener Weg 5,google,0176 96383888,http://www.tierdroschke.de/,4.9,(42),https://www.google.com/maps/place/Berliner+Tierdroschke/data=!4m7!3m6!1s0x47a853c74956c5a9:0xb7ecfeed7827e49a!8m2!3d52.5704657!4d13.3465294!16s%2Fg%2F1tfx3yjm!19sChIJqcVWScdTqEcRmuQneO3-7Lc?authuser=0&hl=en&rclk=1,google.csv
Christin Bechmann - Kleintierpraxis in der Torstrasse,Torstraße 64,google,030 28598058,http://kleintierpraxis-torstrasse.berlin/,4.9,(221),https://www.google.com/maps/place/Christin+Bechmann+-+Kleintierpraxis+in+der+Torstrasse/data=!4m7!3m6!1s0x47a851784aa8f885:0x6fd73a46f22c9791!8m2!3d52.5288006!4d13.4081521!16s%2Fg%2F11p56hkzj_!19sChIJhfioSnhRqEcRkZcs8kY6128?authuser=0&hl=en&rclk=1,google (1).csv
Christin Bechmann - Kleintierpraxis in der Torstrasse,Torstraße 64,google,030 28598058,http://kleintierpraxis-torstrasse.berlin/,4.9,(221),https://www.google.com/maps/place/Christin+Bechmann+-+Kleintierpraxis+in+der+Torstrasse/data=!4m7!3m6!1s0x47a851784aa8f885:0x6fd73a46f22c9791!8m2!3d52.5288006!4d13.4081521!16s%2Fg%2F11p56hkzj_!19sChIJhfioSnhRqEcRkZcs8kY6128?authuser=0&hl=en&rclk=1,google.csv
DVG-Vet-Congress,Friedrichstraße 17,google,0641 24466,http://www.dvg-vet-congress.de/index.php?id=491,,,https://www.google.com/maps/place/DVG-Vet-Congress/data=!4m7!3m6!1s0x47a851d495e8d699:0x33c01d630349a472!8m2!3d52.50258!4d13.39151!16s%2Fg%2F11fkf7wjb2!19sChIJmdboldRRqEcRcqRJA2MdwDM?authuser=0&hl=en&rclk=1,google (1).csv
Dirk Oschika veterinary,,google,030 2946333,https://www.tierarzt-im-kiez.de/,4.7,(230),https://www.google.com/maps/place/Dirk+Oschika+veterinary/data=!4m7!3m6!1s0x47a84ef5e45db2df:0x3abf8c2a63ab79b1!8m2!3d52.5068441!4d13.4247318!16s%2Fg%2F1q2vx0t3z!19sChIJ37Jd5PVOqEcRsXmrYyqMvzo?authuser=0&hl=en&rclk=1,google (1).csv
Dr. Ellen Sandhas Tierarztpraxis für Verhaltenstherapie,,google,01512 0655024,https://www.souldogvet-berlin.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=7073244744833785165,,,https://www.google.com/maps/place/Dr.+Ellen+Sandhas+Tierarztpraxis+f%C3%BCr+Verhaltenstherapie/data=!4m7!3m6!1s0x809561a76766d395:0xeb11247fec3f8205!8m2!3d52.4886975!4d13.4463966!16s%2Fg%2F11ybnvm3xw!19sChIJldNmZ6dhlYARBYI_7H8kEes?authuser=0&hl=en&rclk=1,google (1).csv
"Dr. Martin Deutschland, Neurologische Überweisungspraxis",,google,030 22808450,http://www.tierneurologie-berlin.de/,4.8,(59),"https://www.google.com/maps/place/Dr.+Martin+Deutschland,+Neurologische+%C3%9Cberweisungspraxis/data=!4m7!3m6!1s0x47a84e60ddda44cb:0x2e4174113d9db151!8m2!3d51.175807!4d10.4541194!16s%2Fg%2F1hc5t3spb!19sChIJy0Ta3WBOqEcRUbGdPRF0QS4?authuser=0&hl=en&rclk=1",google (1).csv
Dr. Ralf Neuer Tierarztpraxis,Fischerinsel 2,google,030 2858558,https://tierarztportal.com/berlin/650-dr-ralf-neuer-tierarztpraxis,4.2,(245),https://www.google.com/maps/place/Dr.+Ralf+Neuer+Tierarztpraxis/data=!4m7!3m6!1s0x47a851e40cb289f5:0xb73bfdfcc47d2701!8m2!3d52.513956!4d13.4087092!16s%2Fg%2F1vfn5pdt!19sChIJ9YmyDORRqEcRASd9xPz9O7c?authuser=0&hl=en&rclk=1,google (1).csv
Dr. Ralf Neuer Tierarztpraxis,Fischerinsel 2,google,030 2858558,https://tierarztportal.com/berlin/650-dr-ralf-neuer-tierarztpraxis,4.2,(245),https://www.google.com/maps/place/Dr.+Ralf+Neuer+Tierarztpraxis/data=!4m7!3m6!1s0x47a851e40cb289f5:0xb73bfdfcc47d2701!8m2!3d52.513956!4d13.4087092!16s%2Fg%2F1vfn5pdt!19sChIJ9YmyDORRqEcRASd9xPz9O7c?authuser=0&hl=en&rclk=1,google.csv
Dr. med. vet. Ann-Kathrin Fritsche - Tierverhaltensmedizin - Beratung & Therapie,Wilhelm-Stolze-Straße 32,google,0174 3595658,http://tierverhalten.berlin/,4.8,(30),https://www.google.com/maps/place/Dr.+med.+vet.+Ann-Kathrin+Fritsche+-+Tierverhaltensmedizin+-+Beratung+%26+Therapie/data=!4m7!3m6!1s0x47a84e6e9f1c0fb1:0xb9d56d8bb1c3437a!8m2!3d52.5234212!4d13.4470607!16s%2Fg%2F11h68m399l!19sChIJsQ8cn25OqEcRekPDsYtt1bk?authuser=0&hl=en&rclk=1,google (1).csv
Dr. med. vet. Silke Dietze - Verhaltenstherapie und Beratung,,google,0179 5148827,https://www.praxis-tierverhalten-berlin.de/,,,https://www.google.com/maps/place/Dr.+med.+vet.+Silke+Dietze+-+Verhaltenstherapie+und+Beratung/data=!4m7!3m6!1s0x47a853166ce6d61d:0x14a88000f0004b68!8m2!3d52.5842045!4d13.3975696!16s%2Fg%2F11ny34rvlj!19sChIJHdbmbBZTqEcRaEsA8ACAqBQ?authuser=0&hl=en&rclk=1,google.csv
Dr. med. vet. Stephanie Adams - Tierverhaltenstherapie,Wisbyer Str. 70,google,0171 6765670,http://www.tierverhaltenstherapie-berlin.de/,4.9,(42),https://www.google.com/maps/place/Dr.+med.+vet.+Stephanie+Adams+-+Tierverhaltenstherapie/data=!4m7!3m6!1s0x47a85208c7669f69:0x6330b2f960ed302c!8m2!3d52.5538857!4d13.4168392!16s%2Fg%2F11bv1bspx7!19sChIJaZ9mxwhSqEcRLDDtYPmyMGM?authuser=0&hl=en&rclk=1,google.csv
Dr.med.vet Henrike Heinemann - Chiropraktik für Tiere,Wigandstaler Str. 28,google,0176 83284519,https://heinemann-chiropraktik.vet/berlin/,5.0,(7),https://www.google.com/maps/place/Dr.med.vet+Henrike+Heinemann+-+Chiropraktik+f%C3%BCr+Tiere/data=!4m7!3m6!1s0x47a85146ff3d769b:0x94b9b3f8b870edd4!8m2!3d52.5593839!4d13.4429685!16s%2Fg%2F11fm_2mbnr!19sChIJm3Y9_0ZRqEcR1O1wuPizuZQ?authuser=0&hl=en&rclk=1,google.csv
Dr.med.vet. Cordula Nitschke,Max-Steinke-Straße 2,google,030 9252160,,4.7,(190),https://www.google.com/maps/place/Dr.med.vet.+Cordula+Nitschke/data=!4m7!3m6!1s0x47a84de802259307:0x9105d386e0cd92ed!8m2!3d52.548894!4d13.4513375!16s%2Fg%2F1tdpl30_!19sChIJB5MlAuhNqEcR7ZLN4IbTBZE?authuser=0&hl=en&rclk=1,google.csv
Dr.med.vet. Holger Fuhrmann,Franz-Jacob-Straße 14,google,030 9758808,https://tierarztindeutschland.de/berlin/berlin/drmedvet-holger-fuhrmann-berlin/,4.6,(316),https://www.google.com/maps/place/Dr.med.vet.+Holger+Fuhrmann/data=!4m7!3m6!1s0x416523d672fb2521:0x77f0c1c81b5a1606!8m2!3d52.5290189!4d13.4684552!16s%2Fg%2F1wf20wmg!19sChIJISX7ctYjZUERBhZaG8jB8Hc?authuser=0&hl=en&rclk=1,google (1).csv
Dr.med.vet. Jörg Bauer veterinarian,Möllendorffstraße 104/105,google,030 55491515,http://www.tierarzt-berlin-lichtenberg.de/,4.6,(292),https://www.google.com/maps/place/Dr.med.vet.+J%C3%B6rg+Bauer+veterinarian/data=!4m7!3m6!1s0x47a84e8dc4ef81a5:0xdab0fa198214e628!8m2!3d52.5174915!4d13.4797972!16s%2Fg%2F1tlmmbxl!19sChIJpYHvxI1OqEcRKOYUghn6sNo?authuser=0&hl=en&rclk=1,google (1).csv
Dr.med.vet. Leszek Chelminski,Residenzstraße 26a,google,030 4954038,https://vet.maps.ivof.com/dr-med-vet-leszek-chelminski/,4.8,(416),https://www.google.com/maps/place/Dr.med.vet.+Leszek+Chelminski/data=!4m7!3m6!1s0x47a853ca030273ef:0x80e330cc303b7afa!8m2!3d52.5691256!4d13.3612474!16s%2Fg%2F1wfcn5h8!19sChIJ73MCA8pTqEcR-no7MMww44A?authuser=0&hl=en&rclk=1,google.csv
Dr.med.vet. Steffen Wiesner,Müllerstraße 145,google,030 4556020,https://tierarztindeutschland.de/berlin/berlin/dr-vet-steffen-wiesner-berlin/,4.9,(352),https://www.google.com/maps/place/Dr.med.vet.+Steffen+Wiesner/data=!4m7!3m6!1s0x416521a1fcfe88eb:0x23afda928ce7726b!8m2!3d52.5479832!4d13.3557796!16s%2Fg%2F1td5f49m!19sChIJ64j-_KEhZUERa3LnjJLaryM?authuser=0&hl=en&rclk=1,google.csv
Dr.med.vet. Wolfgang Beck veterinarian,Weichselstraße 25,google,030 6239664,http://www.tierarztpraxis-dr-beck.de/,4.7,(650),https://www.google.com/maps/place/Dr.med.vet.+Wolfgang+Beck+veterinarian/data=!4m7!3m6!1s0x47a84fafd90f6acb:0xb9847fcb07cf6bc9!8m2!3d52.4869708!4d13.4367711!16s%2Fg%2F1tjymrcy!19sChIJy2oP2a9PqEcRyWvPB8t_hLk?authuser=0&hl=en&rclk=1,google (1).csv
Dr.med.vet. Wolfram Haider Tierarzt,Schönhauser Str. 62,google,030 47488780,https://www.tierpathologie-berlin.de/,4.6,(19),https://www.google.com/maps/place/Dr.med.vet.+Wolfram+Haider+Tierarzt/data=!4m7!3m6!1s0x47a852906bce7dd5:0x9f9d7af8f9ce97a8!8m2!3d52.5965126!4d13.4269611!16s%2Fg%2F1tl7mrjh!19sChIJ1X3Oa5BSqEcRqJfO-fh6nZ8?authuser=0&hl=en&rclk=1,google.csv
"EquiCanis Physiotherapie für deinen Hund oder dein Pferd. Mobil, flexibel, kundenorientiert 🫶",,google,0176 41252522,,,,"https://www.google.com/maps/place/EquiCanis+Physiotherapie+f%C3%BCr+deinen+Hund+oder+dein+Pferd.+Mobil,+flexibel,+kundenorientiert+%F0%9F%AB%B6/data=!4m7!3m6!1s0x47a84f10fba09169:0x416bf296ffadd6a0!8m2!3d52.4958043!4d13.4731144!16s%2Fg%2F11mckytbgv!19sChIJaZGg-xBPqEcRoNat_5bya0E?authuser=0&hl=en&rclk=1",google (1).csv
Frank Reinhard Wilke - Tierheilpraktiker,Waldstraße 37,google,038354 339066,,2.3,(4),https://www.google.com/maps/place/Frank+Reinhard+Wilke+-+Tierheilpraktiker/data=!4m7!3m6!1s0x47a84534506a992b:0x21aee9941b77a08a!8m2!3d52.5315913!4d13.3312922!16s%2Fg%2F11dxf19jcs!19sChIJK5lqUDRFqEcRiqB3G5TpriE?authuser=0&hl=en&rclk=1,google (1).csv
Fressnapf Berlin Ostseestraße,5 Ostseestraße,google,030 40043818,https://www.google.com/aclk?sa=L&ai=DChsSEwi_7JbG99iRAxWxnoMHHQhTF-IYACICCAEQABoCZWY&co=1&ase=2&gclid=CjwKCAiA3rPKBhBZEiwAhPNFQC-j7cAKtPK2lVuDD2Y7XAdZ-S6hQE6EIOwvqKvWoi4b9embW7UJehoCfn0QAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_35PTvurHHitIQivxl_f4C2CveI-g&adurl&q&ctype=99&nis=6,4.4,"(1,056)",https://www.google.com/maps/place/Fressnapf+Berlin+Ostseestra%C3%9Fe/data=!4m7!3m6!1s0x47a84df09f6eda41:0xfe8b06ecf02a02d0!8m2!3d52.551181!4d13.431541!16s%2Fg%2F1tj56t89!19sChIJQdpun_BNqEcR0AIq8OwGi_4?authuser=0&hl=en&rclk=1,google.csv
